id,amount_tsh,gps_height,longitude,latitude,num_private,population,status_group
49090,0.0,984,35.52426713,-10.82344258,0,0,functional needs repair
64092,0.0,1992,36.72561749,-3.15290002,0,150,others
6301,0.0,1168,37.64593672,-3.17816152,0,1,others
60093,4000.0,1965,35.883289000000005,-8.23389501,0,100,others
4389,0.0,0,33.64907934,-9.34118932,0,0,others
41355,0.0,0,33.62967917,-4.34268627,0,0,others
31372,20.0,330,37.55225726,-6.46081903,0,1,functional needs repair
69353,50.0,313,38.38898749,-5.64680323,0,200,others
30567,0.0,0,35.80617294,-5.80858327,0,0,others
41806,0.0,1280,30.75277926,-3.40410501,0,380,others
71296,0.0,1334,36.86671085,-6.2036441,0,189,functional needs repair
12692,200.0,1762,34.61005719,-9.78035348,0,53,others
70677,0.0,1186,32.92395676,-1.9575972,0,400,others
64141,0.0,1282,30.60868879,-3.94942484,0,130,others
7147,0.0,0,34.37495206,-8.70521505,0,0,functional needs repair
30314,0.0,0,31.38599239,-1.10253257,0,0,functional needs repair
6841,0.0,1356,36.94430549,-3.24070765,0,120,others
10063,0.0,1536,38.38100674,-4.6896393,0,1,functional needs repair
20453,0.0,0,33.78538466,-8.77632346,0,0,functional needs repair
36067,200.0,959,29.64793205,-4.76804596,0,560,functional needs repair
54834,0.0,1606,35.52258383,-4.24170705,0,205,others
30137,1000.0,1561,35.24816284,-7.9417895,0,210,others
65721,0.0,0,32.03860847,-5.02839565,0,0,others
529,0.0,0,33.62688657,-3.1101119,0,0,others
18665,0.0,335,37.57331255,-6.21858859,0,150,functional needs repair
14748,0.0,1500,37.60890497,-3.0305381,0,1,others
68323,0.0,1567,35.45501581,-4.26618703,0,190,functional needs repair
14701,0.0,995,37.33750934,-3.29445697,0,130,others
29424,10.0,437,37.13767975,-6.78574861,0,150,others
40664,0.0,768,36.22137349,-10.26369987,0,500,others
21997,50.0,-23,40.1872377,-10.27840627,0,250,functional needs repair
73220,0.0,1175,33.71501703,-1.50573666,0,320,functional needs repair
45762,0.0,0,0.0,-2e-08,0,0,functional needs repair
20329,0.0,986,35.90871905,-3.40168133,0,1,others
53151,0.0,363,39.12410708,-10.86029918,0,1,others
65218,2400.0,955,35.21449243,-7.76471567,0,1,others
70863,0.0,240,39.57150066,-10.90485907,0,1,others
20625,0.0,0,0.0,-2e-08,0,0,functional needs repair
12815,0.0,1225,36.69254058,-3.47503858,0,980,functional needs repair
1858,0.0,0,34.14367713,-3.23950628,0,0,others
35940,500.0,746,37.70239447,-3.59332641,0,130,functional needs repair
32538,0.0,467,37.42478425,-6.92050166,0,230,others
43911,600.0,837,29.69581017,-4.84759763,0,721,functional needs repair
32845,0.0,0,32.89557359,-4.22075344,0,0,functional needs repair
55017,20.0,328,39.11692764,-10.91471997,0,80,functional needs repair
27642,0.0,0,33.66776584,-9.00218904,0,0,others
60555,200.0,1496,29.96504635,-4.46909114,0,510,functional needs repair
7045,0.0,0,0.0,-2e-08,0,0,functional needs repair
21796,0.0,581,34.67933447,-10.72138164,0,1,others
49955,0.0,273,36.13311424,-8.89663859,0,500,functional needs repair
44642,0.0,1276,35.73416231,-2.1490822,0,280,functional needs repair
44319,0.0,0,30.64954267,-2.5087823,0,0,functional needs repair
64286,0.0,0,33.5712049,-2.69693081,0,0,functional needs repair
3508,1000.0,600,37.62504058,-4.37973969,0,420,functional needs repair
34395,0.0,1595,35.51746287,-4.41265922,0,897,others
68044,5000.0,1747,34.63004695,-9.15608595,0,65,others
31924,1500.0,1359,37.91272568,-4.14558543,0,200,functional needs repair
73624,0.0,0,38.77636672,-4.75675105,0,250,others
47226,500.0,487,38.07760067,-4.47860366,0,120,others
43827,0.0,0,35.7398375,-4.56432442,0,0,functional needs repair
22390,0.0,1389,30.85996328,-2.98840925,0,600,others
69033,0.0,992,35.69511593,-10.42334523,0,400,others
326,250.0,1073,29.87612813,-4.60291137,0,340,functional needs repair
23527,0.0,1352,34.41454873,-1.77076814,0,750,others
34009,0.0,0,33.106882500000005,-8.99862307,0,0,functional needs repair
4529,0.0,0,35.96042135,-4.78671712,0,0,others
15316,40.0,53,38.97440336,-5.36680316,5,20,others
64743,50.0,72,39.16672562,-6.74741361,0,186,others
56718,0.0,0,33.21486508,-8.97823145,0,0,functional needs repair
5002,300.0,1325,37.19912527,-3.2246067000000003,0,35,others
31667,0.0,1310,36.73647835,-3.41028011,0,850,others
31213,500.0,1048,29.7312758,-4.72109947,0,130,functional needs repair
58586,250.0,1342,30.06297906,-4.33061878,0,780,functional needs repair
72304,0.0,0,33.00150778,-2.74573552,0,0,others
50224,500.0,997,29.679249100000003,-4.75710463,0,300,functional needs repair
60467,0.0,1080,34.97780199,-5.70878761,0,250,functional needs repair
56187,500.0,1336,36.87009799,-6.23300409,0,250,functional needs repair
40602,0.0,365,39.12510805,-10.85421152,0,60,functional needs repair
33999,0.0,1595,37.44023528,-3.29415489,0,40,functional needs repair
47131,0.0,1210,37.4161817,-3.32051486,0,50,functional needs repair
13557,50.0,983,35.45187224,-10.64064128,0,0,others
49284,0.0,-20,39.74427315,-7.97443468,0,13,others
58357,30.0,1541,36.56397448,-3.31257169,0,100,others
68414,0.0,1662,36.61611169,-3.26074237,0,150,others
54102,0.0,738,37.39016651,-6.08641262,0,510,others
22658,250.0,1404,30.18769636,-4.25478099,0,340,functional needs repair
46952,0.0,265,38.57399669,-10.09093861,0,502,others
62125,0.0,0,33.86354819,-8.67637453,0,0,functional needs repair
5325,0.0,0,33.70712251,-9.56888051,0,0,functional needs repair
25242,0.0,0,37.21301306,-6.52245794,0,527,functional needs repair
42132,0.0,308,36.91176695,-7.76695098,0,200,functional needs repair
36423,30.0,57,39.49191559,-10.21352308,0,237,functional needs repair
30521,0.0,0,31.54191522,-5.05881543,0,0,functional needs repair
53740,50.0,1064,36.10173244,-3.55886501,0,1,functional needs repair
68103,0.0,0,33.831909700000004,-9.16525553,0,0,others
43152,0.0,1513,37.9581729,-4.44623826,0,100,functional needs repair
3804,0.0,0,33.1585761,-8.41297844,0,0,functional needs repair
4157,0.0,0,33.52318407,-3.23658453,0,0,others
10796,500.0,1495,34.63993696,-8.96690653,0,45,functional needs repair
16846,0.0,1536,37.95712521,-4.44368736,0,95,others
44076,7.0,1087,37.22537159,-3.27807519,0,40,others
47899,0.0,1395,30.9012979,-2.95176513,0,400,functional needs repair
63486,500.0,1749,34.70083912,-9.11711479,0,50,functional needs repair
33161,0.0,459,34.93904842,-11.45128311,0,160,others
47526,0.0,58,39.08083123,-7.08230678,0,358,others
39574,0.0,0,32.91844822,-4.15525056,0,0,others
44752,2400.0,1634,34.96695962,-8.60032492,0,0,others
29261,0.0,0,30.99885106,-1.74243732,0,0,others
48043,4700.0,1247,35.23286611,-9.09886145,0,55,others
48529,0.0,1434,36.68634013,-3.34912501,0,200,others
48835,0.0,1145,33.02485058,-2.10412748,0,350,functional needs repair
2669,200.0,1743,38.21381371,-4.5568768,0,1,others
67219,0.0,1218,32.89999057,-1.99934874,0,2000,others
11884,0.0,0,33.58933747,-9.20751768,0,0,others
32234,0.0,0,36.64124279999999,-6.023216000000001,0,0,others
46067,0.0,0,33.71140516,-2.76297084,0,0,functional needs repair
49488,0.0,1280,38.45497215,-4.910122299999999,15,1,functional needs repair
43600,0.0,0,33.7861868,-3.52124796,0,0,others
4796,0.0,110,39.44922116,-10.0348865,0,1,functional needs repair
74123,0.0,489,34.94871197,-11.44773175,0,70,others
59299,0.0,1491,34.57575632,-8.96211986,0,58,functional needs repair
38588,0.0,0,31.80599458,-1.36511542,0,0,functional needs repair
65943,250.0,1508,29.80379909,-4.523796599999999,0,290,others
73883,0.0,1385,30.91917255,-2.95925838,0,200,functional needs repair
52829,0.0,2183,34.64474418,-9.62587412,0,25,others
46951,0.0,0,36.26432571,-5.56013263,0,0,functional needs repair
69394,0.0,247,39.56414166,-10.90201468,0,1,others
2281,0.0,0,33.65963919,-9.33989357,0,0,functional needs repair
26694,50.0,667,36.956749,-11.31393497,0,1,functional needs repair
64469,0.0,0,34.38632554,-3.17152069,0,0,others
34165,250.0,1296,30.20112969,-4.5012121,0,340,functional needs repair
34359,0.0,0,31.6048456,-1.81639942,0,0,others
35745,20.0,52,39.21920662,-7.00220647,0,60,others
39233,0.0,0,33.63930028,-8.76040423,0,0,functional needs repair
6593,0.0,0,31.62694275,-1.78083561,0,0,others
66394,0.0,0,32.71721273,-2.63658276,0,0,others
47523,0.0,1362,35.84377123,-4.27796848,0,120,functional needs repair
2173,1000.0,1913,31.35548158,-7.74857046,0,1,functional needs repair
9579,0.0,0,32.35316076,-4.22448349,0,0,others
15,0.0,0,0.0,-2e-08,0,0,others
63605,0.0,0,33.80360676,-8.7310976,0,0,functional needs repair
61675,0.0,1272,35.85487389,-4.17977383,0,192,others
10071,0.0,1317,34.02766977,-2.99163119,0,500,functional needs repair
37322,200.0,632,37.91758089,-4.51404171,0,120,functional needs repair
24826,0.0,1068,30.02079792,-4.93686854,0,250,functional needs repair
58696,0.0,-2,38.65675585,-6.81029231,0,200,others
68205,0.0,0,33.86076018,-8.67419421,0,0,functional needs repair
25084,0.0,1715,35.00326408,-9.27750015,0,350,others
47632,0.0,0,32.39634117,-4.96757592,0,0,others
53027,0.0,0,33.10538913,-8.9816584,0,0,others
58779,0.0,0,32.16526141,-8.70049908,0,0,others
44521,200.0,1425,34.97142036,-11.13331027,0,160,functional needs repair
63949,0.0,0,0.0,-2e-08,0,0,functional needs repair
3580,0.0,0,34.02304699,-8.85322742,0,0,others
41576,200.0,1224,30.14552516,-4.54356312,0,650,others
2476,50.0,1509,34.72713161,-4.22346877,0,356,functional needs repair
30464,0.0,448,34.60769755,-10.51327963,0,58,others
6149,0.0,0,0.0,-2e-08,0,0,functional needs repair
26605,0.0,0,31.83257464,-1.03803959,0,0,functional needs repair
40474,30.0,1077,31.06677368,-6.33613521,0,1,functional needs repair
54988,0.0,186,37.84957567,-7.13226161,0,150,others
36987,0.0,0,33.77961597,-3.18628816,0,0,others
69590,250.0,1173,30.19902651,-4.61876897,0,2500,functional needs repair
60950,0.0,1359,30.61180804,-3.89601216,0,500,functional needs repair
62722,20.0,49,38.78116893,-6.64161626,0,1,functional needs repair
4314,0.0,1622,34.88441026,-4.58245105,0,1,others
70884,0.0,0,34.09595599,-3.41334807,0,0,functional needs repair
6691,8000.0,1493,35.29892912,-9.75749765,0,0,functional needs repair
58413,2000.0,1965,34.33939936,-9.567447,0,0,others
73033,200.0,457,37.07606488,-6.79711977,0,95,others
29426,0.0,0,33.85589636,-4.41859317,0,0,functional needs repair
1318,0.0,0,0.0,-2e-08,0,0,functional needs repair
26402,0.0,0,32.51143483,-3.24447423,0,0,others
3017,0.0,0,33.46547566,-4.5777109000000005,0,0,others
31198,0.0,0,32.82786867,-9.22531059,0,0,others
8888,0.0,0,34.37969587,-8.70943133,0,0,others
67436,0.0,0,32.08617947,-4.21763567,0,0,others
5062,0.0,1224,34.59291189,-1.60088152,0,150,others
38686,0.0,338,37.83402762,-6.9370125,0,800,others
19731,0.0,1656,37.48979152,-3.26408935,0,1,others
23176,0.0,0,30.59599777,-2.74268421,0,0,others
54719,50.0,358,38.78062281,-10.20479384,0,322,functional needs repair
44603,200.0,1244,30.13377235,-4.53933729,0,740,others
11701,0.0,0,32.6055065,-4.96394803,0,0,others
69767,0.0,1803,35.26665809,-3.2158683,0,130,functional needs repair
41915,20.0,1258,36.868376700000006,-6.136467700000001,0,300,functional needs repair
26341,0.0,0,0.0,-2e-08,0,0,functional needs repair
73961,0.0,0,35.90062995,-4.71061365,0,0,functional needs repair
42939,0.0,307,39.11865665,-9.9242341,0,600,functional needs repair
11508,0.0,1381,35.64762013,-4.29639972,0,320,others
58079,0.0,1302,30.91608216,-3.31361344,0,230,others
43802,0.0,1500,36.82385559,-3.32729725,0,87,others
45111,20.0,240,39.08741514,-11.00060373,0,30,functional needs repair
59752,0.0,0,30.43992635,-2.65825751,0,0,others
15974,0.0,53,39.27572898,-7.19024193,0,100,others
28480,0.0,0,33.16111744,-3.42038307,0,0,others
66368,250.0,1200,30.17584873,-4.59510553,0,540,functional needs repair
62710,0.0,1708,37.29166481,-3.18967615,0,50,functional needs repair
40194,0.0,237,38.6411521,-10.06326772,0,215,functional needs repair
42082,0.0,0,33.05787987,-8.57715061,0,0,functional needs repair
21948,0.0,0,34.37259345,-8.69705571,0,0,functional needs repair
16479,1200.0,946,35.49161553,-10.92318767,0,300,functional needs repair
71009,0.0,0,33.66429511,-9.00789116,0,0,functional needs repair
29651,0.0,0,32.52582105,-5.12029336,0,0,others
26271,500.0,352,37.50855816,-6.26902103,0,200,functional needs repair
72923,0.0,0,32.23652875,-5.044453,0,0,others
39910,1500.0,698,37.5538305,-3.53830389,0,300,functional needs repair
27134,0.0,0,0.0,-2e-08,0,0,functional needs repair
44427,0.0,1557,36.68234403,-3.32598613,0,200,others
28836,0.0,0,0.0,-2e-08,0,0,functional needs repair
30977,0.0,191,38.32576792,-6.44993062,0,2000,others
24510,1000.0,1337,37.91689279,-4.15117245,0,120,functional needs repair
10785,0.0,0,33.75810493,-9.1676084,0,0,functional needs repair
19295,20.0,1612,34.93067465,-4.72398826,0,200,functional needs repair
70772,30.0,1548,34.75534162,-4.30653563,0,219,functional needs repair
51358,0.0,1948,35.36755884,-3.94181256,0,362,others
19589,0.0,0,32.79937155,-8.8315181,0,0,functional needs repair
19700,0.0,0,33.16345802,-8.41909945,0,0,functional needs repair
50835,0.0,1619,36.65898357,-3.30144735,0,300,others
23700,0.0,-6,39.01540992,-5.39362876,150,70,others
37956,0.0,0,31.1958301,-2.9015351000000003,0,0,others
63654,300.0,257,36.95964653,-7.702387599999999,0,165,functional needs repair
8883,0.0,0,30.584170500000003,-2.5798416,0,0,functional needs repair
65129,50.0,0,39.07288225,-6.60633463,0,800,others
33802,0.0,0,32.81791122,-3.3146797999999995,0,0,others
11952,0.0,0,36.08074749,-4.75314515,0,0,functional needs repair
45658,500.0,1450,34.68489728,-8.84512998,0,312,functional needs repair
5689,0.0,942,35.86160923,-10.55508226,0,180,others
31481,1000.0,1471,37.90319178,-4.1394047,0,120,functional needs repair
58507,0.0,1478,34.71009841,-4.89197217,0,1,functional needs repair
31567,0.0,0,31.51768178,-3.01901093,0,0,others
9990,0.0,0,30.59982072,-2.49645279,0,0,functional needs repair
13219,0.0,0,36.0341287,-4.72311098,0,0,functional needs repair
44154,1000.0,1636,37.65838975,-3.72132755,3,45,functional needs repair
5005,0.0,0,31.77648932,-1.43944124,0,0,functional needs repair
2204,0.0,1670,37.58868821,-3.25681306,0,1,others
47121,0.0,0,34.06283188,-3.27796624,0,0,others
12873,0.0,0,0.0,-2e-08,0,0,others
20717,0.0,0,37.51938681,-5.39015832,0,1,others
6119,0.0,0,35.85696992,-4.6525963,0,0,others
59259,20.0,384,37.43677342,-6.29885369,0,1,others
10586,0.0,506,37.57253554,-6.90933941,0,500,functional needs repair
67427,50.0,415,38.70275295,-10.2456661,1,180,functional needs repair
38678,50.0,341,39.50834612,-10.67120192,0,350,others
70041,300.0,0,37.20568907,-6.0094475,0,2000,others
50758,0.0,-23,39.98190925,-10.29886179,0,400,others
35926,0.0,0,34.10455919,-3.07267247,0,0,functional needs repair
51343,0.0,1018,37.40183285,-3.32504643,0,40,others
33837,0.0,1973,36.42756782,-3.23187825,0,1,functional needs repair
71716,200.0,966,29.6518884,-4.7568265,0,300,functional needs repair
14967,50.0,354,38.7806896,-10.20467728,0,350,functional needs repair
59814,0.0,0,33.82113466,-3.22996108,0,0,functional needs repair
30621,0.0,1185,37.00655462,-3.28018213,0,120,functional needs repair
46266,0.0,0,0.0,-2e-08,0,0,functional needs repair
55832,500.0,238,39.09244676,-11.0049938,0,30,functional needs repair
6347,0.0,1120,34.58190755,-4.04977346,0,135,others
36904,0.0,0,33.03938971,-2.38855654,0,0,others
15877,500.0,361,37.50532015,-6.268618099999999,0,25,functional needs repair
2886,0.0,495,36.92309552,-6.96685369,0,80,others
37790,0.0,1407,34.38237345,-1.80411952,0,400,functional needs repair
51707,0.0,0,33.00089645,-4.10491613,0,0,others
68727,500.0,966,29.74106866,-4.75339347,0,130,functional needs repair
62447,0.0,1657,37.1198436,-2.86240098,0,200,functional needs repair
63472,0.0,0,0.0,-2e-08,0,0,others
49991,0.0,0,30.94362717,-1.14702728,0,0,others
70991,0.0,13,38.34418618,-7.83627805,0,1,others
24852,0.0,1668,36.73891476,-3.32934887,0,200,others
42957,20.0,1272,36.86873577,-6.14117894,0,150,functional needs repair
73056,0.0,1634,29.75057892,-4.64477741,0,150,functional needs repair
64190,0.0,1329,30.594555100000004,-3.73835298,0,500,functional needs repair
48367,0.0,996,35.55317575,-10.81158139,0,0,functional needs repair
12379,0.0,0,33.8484252,-3.27316791,0,0,functional needs repair
40911,25.0,1003,35.77538145,-4.02153441,0,185,others
74170,0.0,0,31.56486584,-1.52426867,0,0,functional needs repair
35890,0.0,0,31.17188006,-1.583163,0,0,functional needs repair
64808,0.0,1181,36.90790738,-3.38419823,0,230,others
11753,0.0,0,37.2154667,-6.52715642,0,413,functional needs repair
36170,0.0,-8,39.86001697,-7.78792383,0,350,functional needs repair
11740,0.0,407,39.0281295,-10.07894219,0,450,others
35008,50.0,515,39.35497915,-10.9029795,0,1000,functional needs repair
6548,0.0,0,0.0,-2e-08,0,0,functional needs repair
8404,200.0,280,36.89478795,-7.85121206,0,300,functional needs repair
58836,0.0,0,36.05732439,-5.94310391,0,0,others
63499,0.0,767,37.71446847,-3.76672214,0,100,functional needs repair
32302,0.0,187,39.00049322,-7.10106669,0,120,others
43587,0.0,1219,37.50603613,-3.31719161,0,50,functional needs repair
69116,0.0,0,33.48879857,-9.52616449,0,0,others
36676,200.0,1478,29.96805894,-4.47353287,0,350,others
37671,50.0,970,36.79347549,-3.56124218,0,500,others
16646,0.0,1611,34.87393174,-4.66468724,0,1,others
40422,250.0,1382,30.19110394,-4.25209179,0,670,functional needs repair
13438,0.0,0,33.83546764,-3.60987264,0,0,functional needs repair
41145,0.0,0,34.15952039,-3.40668358,0,0,others
72782,0.0,1075,37.98588521,-4.4347489,0,320,functional needs repair
25559,0.0,0,0.0,-2e-08,0,0,functional needs repair
64594,30.0,943,36.98872839,-3.57200393,0,300,others
18715,0.0,0,31.83882535,-1.23244768,0,0,functional needs repair
59886,0.0,1648,37.56192348,-2.99958347,0,1,others
18018,3000.0,613,36.88757814,-11.3718465,0,1,functional needs repair
69819,0.0,0,31.9367593,-3.28122042,0,0,others
35271,250.0,1172,30.21601588,-4.61728671,0,650,others
59596,0.0,1302,37.03546922,-3.19784376,0,1,others
41465,0.0,1370,30.81757773,-3.03614724,0,200,others
40544,0.0,1582,34.81065357,-5.01935858,0,1,functional needs repair
9529,0.0,1504,34.58556273,-4.82067137,0,1,others
70757,0.0,1311,34.00424955,-3.02352029,0,1,others
40258,0.0,0,31.59913227,-1.38485729,0,0,functional needs repair
4804,0.0,0,33.71163355,-8.69181811,0,0,functional needs repair
44314,500.0,1583,34.62682838,-9.03498436,0,53,functional needs repair
72300,0.0,1705,36.482873,-2.52480191,0,300,functional needs repair
61670,0.0,0,35.86263076,-5.07074681,0,0,functional needs repair
19654,0.0,0,32.89548365,-4.2202428,0,0,functional needs repair
43524,0.0,0,0.0,-2e-08,0,0,functional needs repair
36498,0.0,306,39.5809363,-10.70609423,0,1,others
69088,30.0,909,36.98931223,-3.54831428,0,300,others
12431,0.0,0,33.23815227,-2.58781595,0,0,others
28314,10.0,437,37.14101103,-6.79201342,0,56,functional needs repair
67660,2000.0,1576,30.03952345,-4.62185674,0,320,functional needs repair
63736,2500.0,1259,38.34818981,-4.849285500000001,0,1,others
71080,0.0,0,32.657817800000004,-2.90052883,0,0,others
35414,0.0,0,31.78057985,-1.44326511,0,0,others
44802,0.0,0,31.59192753,-1.76676061,0,0,others
45871,20.0,1546,35.57276138,-4.34753325,0,524,others
59432,0.0,912,35.21574835,-10.82348439,0,500,others
30851,0.0,0,32.42902445,-2.58053537,0,0,others
67120,500.0,1701,34.28531598,-9.63253947,0,0,others
38613,0.0,0,32.83548232,-9.06681396,0,0,functional needs repair
52026,0.0,1119,37.37428845,-3.29741041,0,1,others
62813,0.0,0,32.50962675,-3.21093546,0,0,others
42037,0.0,229,39.62999768,-10.89516547,0,1,others
56881,0.0,0,33.60515407,-9.22654881,0,0,functional needs repair
53091,20.0,688,39.21617245,-10.61398098,0,630,functional needs repair
18934,50.0,686,36.95264934,-11.31588389,0,1,functional needs repair
35664,0.0,2318,35.38246845,-3.20272411,0,210,functional needs repair
4399,5.0,1139,37.2594344,-3.27187108,0,30,others
1720,0.0,0,35.82211859,-4.463242,0,0,functional needs repair
12552,0.0,201,39.00010861,-7.10179035,0,1,others
72727,600.0,964,29.73038046,-4.80750537,0,400,functional needs repair
3050,0.0,0,33.54294305,-9.16213247,0,0,functional needs repair
38520,0.0,0,0.0,-2e-08,0,0,others
12203,0.0,1511,34.77200417,-5.14010632,0,1,others
8293,50.0,1058,36.07505866,-3.52690471,0,1,functional needs repair
21385,0.0,0,33.61897612,-2.73151975,0,0,functional needs repair
52563,0.0,0,33.88724789,-9.54323864,0,0,others
65183,200.0,347,37.77789131,-7.065214599999999,0,150,functional needs repair
812,0.0,0,36.12741439,-6.20197306,0,0,others
4638,100.0,954,36.84118035,-3.54259598,0,2000,others
57579,0.0,1205,30.46523613,-3.6152616,0,140,others
23130,0.0,1681,35.06697078,-4.70850727,0,370,others
61655,0.0,1295,30.83410414,-3.64776347,0,350,functional needs repair
46451,0.0,0,31.79150288,-5.15579228,0,0,others
49154,0.0,0,0.0,-2e-08,0,0,functional needs repair
9759,200.0,440,37.12769277,-6.68766675,0,80,others
56849,0.0,0,32.87396426,-4.14554839,0,0,others
42139,0.0,0,31.44107195,-2.78748562,0,0,others
12625,100.0,31,39.16921843,-6.90269658,0,100,others
50478,0.0,0,33.03604812,-2.73009921,0,0,others
43328,250.0,1273,30.05082476,-4.71062803,0,540,functional needs repair
64588,1000.0,552,37.03721069,-10.91350546,0,1,others
61203,0.0,858,35.80683143,-10.71408892,0,0,others
30524,750.0,1303,30.11198379,-4.59080109,0,230,others
44954,20.0,-27,39.74086577,-7.97069978,0,300,functional needs repair
1218,0.0,1269,33.85015483,-1.6975682,0,450,others
57656,0.0,0,32.97827726,-2.95442162,0,0,others
16930,0.0,1170,33.08779208,-2.09146567,0,1200,functional needs repair
14901,0.0,0,33.194999100000004,-3.87108629,0,0,functional needs repair
74191,0.0,1324,35.73148637,-2.14050523,0,320,others
55013,3000.0,1005,29.92844068,-4.80331518,0,250,functional needs repair
9136,0.0,1260,33.00704153,-2.03857716,0,300,functional needs repair
48648,0.0,0,0.0,-2e-08,0,0,functional needs repair
33113,0.0,0,32.57236339,-5.64178752,0,0,others
64967,0.0,383,39.12481801,-10.83556166,0,63,functional needs repair
12239,0.0,1231,35.92991953,-4.17898547,0,180,functional needs repair
28211,0.0,0,33.79532293,-9.145734,0,0,functional needs repair
5434,20.0,961,36.84543554,-3.49205923,0,200,others
18444,600.0,855,29.6966144,-4.84347183,0,350,functional needs repair
37262,0.0,0,33.78809557,-3.3307763,0,0,functional needs repair
67932,0.0,0,33.06827671,-9.30854825,0,0,others
3569,0.0,0,35.49652853,-5.27417516,0,0,functional needs repair
10831,200.0,217,36.67986916,-8.15775384,0,280,others
9981,0.0,1154,32.93613683,-2.06602342,0,250,functional needs repair
29778,750.0,1089,29.87002662,-4.61755358,0,450,functional needs repair
49332,250.0,1441,29.90940887,-4.45847456,0,650,functional needs repair
21261,20.0,915,35.72673785,-4.03405989,0,245,functional needs repair
28414,0.0,0,33.65976704,-4.26572361,0,0,others
38625,0.0,447,38.06930029,-4.5742628,0,120,functional needs repair
2915,0.0,1302,36.77862138,-2.55618033,0,370,others
875,0.0,0,32.99158132,-2.68211585,0,0,others
47800,0.0,1510,36.86450414,-3.21530866,0,120,others
18421,0.0,1666,34.997043700000006,-4.61773032,0,1,functional needs repair
38353,0.0,962,29.87314958,-4.81212562,0,800,others
25910,0.0,0,34.12192596,-3.19219952,0,0,functional needs repair
54517,0.0,0,31.42443077,-1.24953269,0,0,others
49566,0.0,1454,36.52512398,-3.35418371,0,200,others
18232,5000.0,1951,35.31702283,-4.02667012,0,152,functional needs repair
29594,0.0,0,36.44093427,-7.02899532,0,0,functional needs repair
4761,0.0,0,32.15124534,-9.02973802,0,0,others
44555,250.0,1398,30.10115692,-4.36609634,0,350,others
61084,0.0,0,34.06916477,-3.14021607,0,0,others
40261,0.0,1610,31.15561777,-7.63289476,0,1,others
19680,0.0,1321,34.97282245,-10.95971973,0,60,others
53369,10.0,964,35.86721681,-10.54554783,0,360,others
53774,0.0,282,38.46397697,-11.18098545,0,33,others
41460,0.0,0,32.95323482,-5.84679649,0,0,others
73634,0.0,827,31.77378644,-7.80234639,0,250,functional needs repair
21861,0.0,1431,34.91408959,-11.16921481,0,60,functional needs repair
43751,0.0,242,36.98457828,-7.6821169,0,375,others
57207,0.0,1257,36.80254887,-2.58699671,0,400,functional needs repair
68630,0.0,2451,35.69962502,-2.95158459,0,1,functional needs repair
43436,0.0,124,38.98186459,-7.37411621,0,200,others
66034,0.0,1437,35.09007275,-4.75298123,0,1,others
22540,0.0,0,32.60765313,-5.05611435,0,0,others
37404,0.0,408,37.82657237,-6.84086856,0,1,others
3062,8000.0,1517,35.30817229,-9.76744849,0,900,functional needs repair
67190,0.0,80,39.63835786,-9.64239868,0,1,others
71899,100.0,454,38.60941567,-10.5855487,0,300,functional needs repair
47839,0.0,388,38.29034638,-4.90206391,0,400,others
67781,500.0,319,37.04553928,-7.55598137,0,150,others
38248,0.0,0,0.0,-2e-08,0,0,functional needs repair
56407,0.0,1450,38.48244204,-4.7723469000000005,0,1,functional needs repair
57601,0.0,0,31.66907787,-1.33649437,0,0,functional needs repair
24847,0.0,0,33.62102848,-9.33840805,0,0,functional needs repair
11902,0.0,368,35.74788181,-8.87343194,0,250,others
73525,0.0,0,33.69109341,-2.98589656,0,0,others
41722,0.0,1268,30.49222962,-3.54204281,0,230,others
10129,100.0,84,38.98958108,-6.79648265,0,1,functional needs repair
12326,0.0,1785,35.34978488,-4.41800589,0,198,others
37205,0.0,0,33.40760222,-4.23718439,0,0,others
28771,0.0,90,38.00148298,-7.23250161,0,280,others
56814,20.0,1155,36.88670346,-3.37013485,0,120,functional needs repair
989,0.0,1643,35.54054678,-4.19252689,0,240,functional needs repair
73964,0.0,0,34.22448072,-3.76228098,0,0,others
24237,0.0,941,35.52322908,-10.83618601,0,475,functional needs repair
6426,200.0,465,34.71310086,-10.51711998,0,86,others
50685,500.0,504,36.90929607,-7.03814686,0,300,functional needs repair
51915,0.0,273,39.04978893,-10.47680413,0,40,functional needs repair
32026,0.0,0,32.79251089,-4.18170914,0,0,others
44457,20.0,1024,36.80501977,-3.46893055,0,100,functional needs repair
7739,0.0,0,31.613766,-1.13087361,0,0,functional needs repair
23853,500.0,1528,34.65488039,-8.98968184,0,120,functional needs repair
42404,0.0,405,38.33895181,-10.9653024,0,45,others
67099,3000.0,667,36.86073016,-11.32050016,0,1,functional needs repair
16672,0.0,0,35.777708700000005,-4.54231254,0,0,others
25784,0.0,0,0.0,-2e-08,0,0,others
50185,0.0,188,39.05162536,-8.54613417,0,290,others
32613,0.0,0,30.96812934,-1.64401978,0,0,functional needs repair
14050,3600.0,905,29.82399345,-4.87817322,0,175,functional needs repair
8599,0.0,0,35.83411272,-4.60935057,0,0,functional needs repair
72370,0.0,405,38.91284736,-10.6324341,0,1,others
41017,0.0,0,0.0,-2e-08,0,0,functional needs repair
49710,50.0,0,36.94249543,-6.19223525,0,480,others
53697,0.0,0,0.0,-2e-08,0,0,others
21042,0.0,0,32.52452119,-4.01589283,0,0,others
